id_municipio,uf,cluster,perfil,risco_medio,taxa_alfabetizacao_real,inse_municipio
150600,PA,3,Atencao,0.5929998927762502,53.97727272727273,3.7272
150610,PA,3,Atencao,0.5966284304135706,50.877192982456144,4.180000000000001
150611,PA,3,Atencao,0.6049041094590217,50.81967213114754,4.028888888888889
150613,PA,3,Atencao,0.5320976706428291,58.686440677966104,4.658214285714285
150616,PA,1,Critico,0.5953007968651345,47.14285714285714,4.593333333333333
150618,PA,2,Intermediario,0.45011445706986375,67.33333333333333,4.516153846153847
150619,PA,3,Atencao,0.532939053224753,58.38926174496645,4.415624999999999
150620,PA,1,Critico,0.6135389256920355,50.23696682464455,4.048518518518519
150630,PA,1,Critico,0.5895350614773118,47.05882352941176,4.159473684210527
150635,PA,1,Critico,0.6626009680256382,40.0,4.294375
150640,PA,3,Atencao,0.5868086748268764,51.21951219512195,3.915
150650,PA,1,Critico,0.7001376809764301,38.853503184713375,4.2429411764705875
150655,PA,1,Critico,0.6224810117395748,43.333333333333336,4.241818181818181
150658,PA,1,Critico,0.6067386270440762,50.51546391752577,4.495384615384615
150670,PA,2,Intermediario,0.5380979100813814,58.590308370044056,4.5093749999999995
150680,PA,1,Critico,0.5621101209641289,54.395280235988196,4.26266666666667
150690,PA,3,Atencao,0.3634253361495084,66.66666666666666,4.121666666666667
150700,PA,1,Critico,0.7676781849107731,27.06766917293233,4.279999999999999
150710,PA,1,Critico,0.5754576162247318,50.0,3.917272727272727
150715,PA,1,Critico,0.6432467295203578,39.08045977011494,4.4525
150720,PA,1,Critico,0.748255287299481,36.11111111111111,3.9390476190476185
150740,PA,1,Critico,0.7164593380972447,23.684210526315788,4.276666666666666
150745,PA,1,Critico,0.6002761395580852,52.23880597014925,4.417368421052632
150747,PA,1,Critico,0.7082795583853987,28.235294117647058,3.997500000000001
150750,PA,1,Critico,0.73642770323916,38.961038961038966,4.278333333333332
150760,PA,1,Critico,0.6580127228185813,49.11504424778761,4.196400000000001
150770,PA,1,Critico,0.614147857617805,47.01492537313433,3.7459999999999996
150775,PA,2,Intermediario,0.3161147055365073,70.58823529411765,4.476666666666667
150780,PA,1,Critico,0.7304502882189914,34.166666666666664,4.213076923076923
150790,PA,3,Atencao,0.5106652180243617,56.68789808917197,4.234166666666667
150795,PA,1,Critico,0.7079963452487844,38.57142857142858,4.263333333333334
150796,PA,1,Critico,0.6177324770302824,45.45454545454545,4.162222222222222
150797,PA,3,Atencao,0.39649806245006497,71.53846153846153,4.2975
150800,PA,1,Critico,0.6078015234447437,47.12643678160919,4.1154716981132085
150803,PA,1,Critico,0.6661793750281391,50.79365079365079,3.9123529411764704
150805,PA,2,Intermediario,0.42847763844973824,66.30434782608695,4.546666666666668
150808,PA,2,Intermediario,0.5576152610337682,51.041666666666664,4.701538461538461
150810,PA,1,Critico,0.6784822949536198,42.12678936605317,4.422222222222223
150812,PA,3,Atencao,0.4642025509789825,58.06451612903226,4.464285714285714
150815,PA,3,Atencao,0.4563925048271972,65.21739130434783,4.373333333333334
150820,PA,1,Critico,0.7416861541101704,35.638297872340424,4.290312500000001
150830,PA,1,Critico,0.7161565441900191,37.6425855513308,3.8456
150835,PA,3,Atencao,0.42657045505709323,67.02127659574468,4.373333333333334
150840,PA,1,Critico,0.6042424530094164,49.122807017543856,4.6080000000000005
160005,AP,1,Critico,0.5643304021584968,34.78260869565217,4.636666666666667
160010,AP,1,Critico,0.7770666872690912,23.636363636363637,4.311111111111112
160015,AP,3,Atencao,0.5299724252513631,48.64864864864865,4.396666666666666
160020,AP,1,Critico,0.7044322973526137,35.0,4.519
160021,AP,3,Atencao,0.579771608496864,58.139534883720934,4.221666666666667
