id_municipio,uf,taxa_atual,meta_2030,distancia_meta_pp,ritmo_necessario_aa,risco_medio
291730,BA,28.07017543859649,80.0,-51.92982456140351,8.654970760233917,0.6941263442387168
290560,BA,28.235294117647058,80.0,-51.76470588235294,8.627450980392156,0.7540424102744127
150747,PA,28.235294117647058,80.0,-51.76470588235294,8.627450980392156,0.7082795583853987
290140,BA,28.26086956521739,80.0,-51.73913043478261,8.623188405797102,0.7288183832205348
280230,SE,28.26086956521739,80.0,-51.73913043478261,8.623188405797102,0.7743546393390995
292600,BA,28.26086956521739,80.0,-51.73913043478261,8.623188405797102,0.765796009752686
290820,BA,28.35820895522388,80.0,-51.64179104477612,8.606965174129353,0.7645859597048595
220880,PI,28.37837837837838,80.0,-51.62162162162162,8.603603603603604,0.6945314874077173
240510,RN,28.57142857142857,80.0,-51.42857142857143,8.571428571428571,0.7560378317665671
220230,PI,28.57142857142857,80.0,-51.42857142857143,8.571428571428571,0.7821518536571888
241340,RN,28.57142857142857,80.0,-51.42857142857143,8.571428571428571,0.7740571774531113
293015,BA,28.57142857142857,80.0,-51.42857142857143,8.571428571428571,0.7625906729167795
293030,BA,28.57142857142857,80.0,-51.42857142857143,8.571428571428571,0.7533228775485012
280550,SE,28.57142857142857,80.0,-51.42857142857143,8.571428571428571,0.7030119803547626
291220,BA,28.57142857142857,80.0,-51.42857142857143,8.571428571428571,0.7635218625944024
291030,BA,28.57142857142857,80.0,-51.42857142857143,8.571428571428571,0.7296608642189681
280480,SE,28.590078328981722,80.0,-51.40992167101828,8.568320278503046,0.8024167546884793
291955,BA,28.622540250447226,80.0,-51.37745974955277,8.562909958258794,0.7410574669346464
150280,PA,28.761061946902654,80.0,-51.23893805309734,8.539823008849558,0.8074995809277061
280060,SE,28.799999999999997,80.0,-51.2,8.533333333333333,0.7797433233582953
292810,BA,28.8135593220339,80.0,-51.186440677966104,8.531073446327683,0.77118262738091
291480,BA,28.82096069868996,80.0,-51.17903930131004,8.529839883551674,0.762256743721825
241440,RN,28.888888888888886,80.0,-51.111111111111114,8.518518518518519,0.7524863645200137
290790,BA,28.915662650602407,80.0,-51.08433734939759,8.5140562248996,0.7768142941655419
170650,TO,28.947368421052634,80.0,-51.05263157894737,8.508771929824562,0.7085686290418901
292400,BA,28.967254408060455,80.0,-51.032745591939545,8.50545759865659,0.7856214944742724
280340,SE,29.03225806451613,80.0,-50.96774193548387,8.494623655913978,0.7604485631646631
352970,SP,29.03225806451613,80.0,-50.96774193548387,8.494623655913978,0.747544291605425
353940,SP,29.166666666666668,80.0,-50.83333333333333,8.472222222222221,0.6201168440705119
292040,BA,29.166666666666668,80.0,-50.83333333333333,8.472222222222221,0.6852349055979006
220327,PI,29.166666666666668,80.0,-50.83333333333333,8.472222222222221,0.7527412152459868
270720,AL,29.268292682926827,80.0,-50.73170731707317,8.455284552845528,0.6822446138000137
270060,AL,29.268292682926827,80.0,-50.73170731707317,8.455284552845528,0.7277156898829904
280570,SE,29.268292682926827,80.0,-50.73170731707317,8.455284552845528,0.7329717880846469
290380,BA,29.310344827586203,80.0,-50.689655172413794,8.448275862068966,0.7599495728463393
250030,PB,29.357798165137616,80.0,-50.642201834862384,8.440366972477063,0.7652441512463982
290395,BA,29.411764705882355,80.0,-50.588235294117645,8.431372549019608,0.7305837789738572
292805,BA,29.411764705882355,80.0,-50.588235294117645,8.431372549019608,0.7621004856945306
291840,BA,29.526462395543174,80.0,-50.47353760445682,8.41225626740947,0.7671385457318315
210083,MA,29.577464788732392,80.0,-50.42253521126761,8.403755868544602,0.731290867604183
293290,BA,29.646017699115045,80.0,-50.35398230088495,8.392330383480825,0.7607619496883886
270560,AL,29.6875,80.0,-50.3125,8.385416666666666,0.7400725974914428
291465,BA,29.71014492753623,80.0,-50.289855072463766,8.381642512077294,0.7845759824678189
150530,PA,29.749103942652326,80.0,-50.250896057347674,8.375149342891278,0.7393697746618354
130360,AM,29.82456140350877,80.0,-50.17543859649123,8.362573099415206,0.7152680499317826
291360,BA,29.883138564273793,80.0,-50.11686143572621,8.3528102392877,0.7732718472216876
292290,BA,30.0,80.0,-50.0,8.333333333333334,0.7877278217347444
170190,TO,30.0,80.0,-50.0,8.333333333333334,0.6627957546810513
430710,RS,30.0,80.0,-50.0,8.333333333333334,0.47921168856336616
251180,PB,30.0,80.0,-50.0,8.333333333333334,0.6981394266540957
211167,MA,30.0,80.0,-50.0,8.333333333333334,0.6399019436697913
240370,RN,30.0,80.0,-50.0,8.333333333333334,0.5526679283631275
240630,RN,30.0,80.0,-50.0,8.333333333333334,0.7016411420895277
240420,RN,30.0,80.0,-50.0,8.333333333333334,0.767880126146049
280520,SE,30.0,80.0,-50.0,8.333333333333334,0.7520960629473493
293280,BA,30.0,80.0,-50.0,8.333333333333334,0.738420552244454
130255,AM,30.0,80.0,-50.0,8.333333333333334,0.7015745149718656
150520,PA,30.057803468208093,80.0,-49.94219653179191,8.323699421965317,0.8056838874218352
291915,BA,30.075187969924812,80.0,-49.92481203007519,8.320802005012531,0.8004195652216524
170384,TO,30.303030303030305,80.0,-49.696969696969695,8.282828282828282,0.7627190624518766
290330,BA,30.303030303030305,80.0,-49.696969696969695,8.282828282828282,0.7371364824866656
500780,MS,30.303030303030305,80.0,-49.696969696969695,8.282828282828282,0.6720032970246045
280067,SE,30.37974683544304,80.0,-49.62025316455696,8.270042194092825,0.7520515674837659
240550,RN,30.434782608695656,80.0,-49.565217391304344,8.26086956521739,0.7975712958529395
291690,BA,30.434782608695656,80.0,-49.565217391304344,8.26086956521739,0.7438436189502704
220490,PI,30.434782608695656,80.0,-49.565217391304344,8.26086956521739,0.7536038513858346
291345,BA,30.434782608695656,80.0,-49.565217391304344,8.26086956521739,0.7165348724502808
240880,RN,30.434782608695656,80.0,-49.565217391304344,8.26086956521739,0.7196426348323592
290700,BA,30.434782608695656,80.0,-49.565217391304344,8.26086956521739,0.7559641217184169
220140,PI,30.434782608695656,80.0,-49.565217391304344,8.26086956521739,0.6704938766876046
291005,BA,30.472103004291846,80.0,-49.527896995708154,8.254649499284692,0.7388786646414278
240830,RN,30.48780487804878,80.0,-49.51219512195122,8.252032520325203,0.7175926390646942
240710,RN,30.5,80.0,-49.5,8.25,0.7721940114975234
171190,TO,30.508474576271187,80.0,-49.49152542372882,8.248587570621469,0.7450837292819775
291750,BA,30.522088353413658,80.0,-49.47791164658634,8.24631860776439,0.7698890534339621
270380,AL,30.526315789473685,80.0,-49.473684210526315,8.24561403508772,0.7639369224347649
250540,PB,30.555555555555557,80.0,-49.44444444444444,8.24074074074074,0.6029739625101092
280460,SE,30.58823529411765,80.0,-49.41176470588235,8.235294117647058,0.7540235272235042
500480,MS,30.612244897959183,80.0,-49.38775510204081,8.231292517006802,0.7128178258369369
290120,BA,30.612244897959183,80.0,-49.38775510204081,8.231292517006802,0.7308269563362904
250140,PB,30.612244897959183,80.0,-49.38775510204081,8.231292517006802,0.6942237572951627
293190,BA,30.630630630630627,80.0,-49.36936936936937,8.228228228228229,0.7438129494920388
280440,SE,30.681818181818183,80.0,-49.31818181818181,8.219696969696969,0.7723102037175056
292280,BA,30.76923076923077,80.0,-49.230769230769226,8.205128205128204,0.7257840312544928
292540,BA,30.76923076923077,80.0,-49.230769230769226,8.205128205128204,0.7778580842794304
292560,BA,30.76923076923077,80.0,-49.230769230769226,8.205128205128204,0.8360399904185962
221120,PI,30.89430894308943,80.0,-49.10569105691057,8.184281842818429,0.7602408541655449
240220,RN,30.89430894308943,80.0,-49.10569105691057,8.184281842818429,0.7277899508819798
270255,AL,30.909090909090907,80.0,-49.09090909090909,8.181818181818182,0.7252220339644468
270240,AL,30.923694779116467,80.0,-49.07630522088353,8.17938420348059,0.7681653538049916
314085,MG,30.952380952380953,80.0,-49.04761904761905,8.174603174603176,0.7162349694953233
130050,AM,30.967741935483872,80.0,-49.03225806451613,8.172043010752688,0.7856926308118755
160080,AP,30.985915492957744,80.0,-49.014084507042256,8.169014084507042,0.7558541925875304
290680,BA,31.03448275862069,80.0,-48.96551724137931,8.160919540229886,0.7973960319299266
280270,SE,31.11111111111111,80.0,-48.888888888888886,8.148148148148147,0.821223408390944
291920,BA,31.2280701754386,80.0,-48.7719298245614,8.128654970760232,0.7732453973769657
210250,MA,31.25,80.0,-48.75,8.125,0.6487650511011893
291810,BA,31.25,80.0,-48.75,8.125,0.7793113955219403
510777,MT,31.25,80.0,-48.75,8.125,0.6637954930503391
290290,BA,31.343283582089555,80.0,-48.656716417910445,8.109452736318408,0.7445367520914962
510650,MT,31.3953488372093,80.0,-48.6046511627907,8.10077519379845,0.7048389165199861
290610,BA,31.428571428571427,80.0,-48.57142857142857,8.095238095238095,0.7549784663430043
352100,SP,31.506849315068493,80.0,-48.49315068493151,8.082191780821917,0.6259939180157529
150120,PA,31.538461538461537,80.0,-48.46153846153847,8.076923076923078,0.7490836367217898
290650,BA,31.555555555555554,80.0,-48.44444444444444,8.074074074074074,0.731469947583265
292480,BA,31.57894736842105,80.0,-48.421052631578945,8.070175438596491,0.6505228572336399
250640,PB,31.57894736842105,80.0,-48.421052631578945,8.070175438596491,0.7511358975665182
150307,PA,31.61764705882353,80.0,-48.38235294117647,8.063725490196079,0.7249377290654918
